"가락시장",2,0,0,0,0,77,169,198,377,447,490,535,543,607,603,657,579,529,486,467,334,346,409,127,7982,1157.223,868.944,38
"가산디지털단지",3,0,0,0,0,108,166,187,288,367,423,477,562,781,989,1163,1578,1747,1745,1617,1493,1617,568,172,16051,390.518,763.918,17
"강남",0,0,0,0,22,881,929,806,1046,1466,1456,2280,2625,3712,3634,4089,4175,4823,4845,4189,4309,5368,4776,2009,57440,889.279,908.681,2
"강남구청",0,0,0,0,0,91,147,136,238,295,316,313,440,648,555,695,665,649,779,712,568,641,472,181,8541,985.804,752.112,7
"강동",2,0,0,0,0,188,317,446,873,972,967,875,982,1004,969,801,749,715,735,643,605,491,337,144,12815,1264.418,716.373,5
"강동구청",0,0,0,0,0,88,159,173,343,439,466,424,460,490,474,463,376,405,262,291,201,170,133,51,5868,1194.134,748.703,8
"강변",0,0,0,0,2,247,372,676,1576,2317,2610,3080,3132,3380,3029,2942,3374,3944,4253,4133,3712,4171,2810,1163,50923,1096.235,670.037,2
"개화산",2,0,0,0,0,79,120,205,259,306,289,282,276,352,253,278,258,221,274,188,131,109,76,30,3988,201.505,530.358,5
"거여",0,0,0,0,0,114,149,225,335,388,448,378,429,446,388,298,251,238,172,161,181,113,98,35,4847,1314.81,896.19,5
"건대입구",4,0,0,0,19,1205,1014,1013,1602,2305,2115,2658,2643,3288,3252,3404,3693,3929,3836,3931,4266,4220,3716,1858,53971,1077.788,603.785,27
"경복궁",0,0,0,0,0,71,128,211,433,540,522,686,808,1221,1752,1662,1788,1880,1321,828,703,581,414,134,15683,719.128,313.009,3
"경찰병원",0,0,0,0,0,38,89,128,281,282,254,263,341,341,258,253,263,211,168,144,120,114,109,38,3695,1241.478,840.421,3
"고덕",3,0,0,0,0,44,125,182,291,320,393,389,445,408,395,396,427,379,369,284,219,186,143,53,5451,1355.677,671.859,5
"고려대",0,0,0,0,0,79,101,159,294,374,398,385,501,585,593,525,484,461,353,308,244,245,250,116,6455,1025.302,331.115,6
"고속터미널",0,0,0,0,0,343,355,712,1154,1849,2356,3059,3896,4354,5063,6274,6889,7556,7891,8102,8410,7934,6428,2927,85552,850.837,837.545,37
"공덕",2,0,0,0,0,185,267,304,600,830,865,852,978,983,940,1026,999,1024,834,805,805,812,605,251,13967,620.999,617.697,56
"공릉",0,0,0,0,0,145,226,293,615,754,734,675,828,772,598,539,592,551,460,408,386,311,240,136,9263,1193.903,282.891,7
"광나루",2,0,0,0,0,108,254,320,515,683,808,686,820,894,859,842,803,779,723,497,384,350,294,114,10735,1137.21,656.679,5
"광명사거리",3,0,0,0,0,404,539,735,1300,1683,1666,1517,1599,1714,1625,1286,1281,1261,1122,1102,880,687,490,172,21066,330.852,768.553,7
"광화문",0,0,0,0,0,33,94,146,235,325,396,504,1019,1513,1935,2654,3077,3126,2555,1803,1661,1515,943,308,23842,683.564,369.616,5
"광흥창",0,0,0,0,0,66,101,136,248,353,406,363,436,402,365,368,403,296,318,196,268,253,153,72,5203,539.321,601.189,6
"교대",0,0,0,0,0,148,372,398,620,838,901,919,1221,1450,1383,1344,1299,1750,2053,1348,1375,1629,1724,575,21347,846.203,910.047,23
"구로디지털단지",0,0,0,0,7,772,864,1131,2181,2811,2803,2550,2584,2526,2295,2296,2390,2445,1880,1844,1713,1322,1043,451,35908,500.574,802.592,2
"구산",0,0,0,0,0,82,126,205,362,397,375,380,399,516,322,337,329,304,245,180,161,155,106,42,5023,385.971,343.656,6
"구의",0,0,0,0,0,225,363,541,875,1247,1060,1085,1150,1104,936,804,793,762,706,569,571,513,309,166,13779,1093.556,637.513,2
"구파발",1,0,0,0,1,161,246,439,744,920,1025,897,1087,1038,873,1039,1149,999,678,465,309,238,129,41,12479,331.775,313.009,3
"군자",2,0,0,0,0,252,392,498,945,1296,1163,1150,1177,1277,1165,1162,1179,1186,921,1021,832,859,671,325,17473,1137.211,608.45,57
"굽은다리",0,0,0,0,0,122,172,251,454,525,580,550,659,712,530,576,470,395,394,280,244,262,270,50,7496,1327.622,709.451,5
"금호",0,0,0,0,0,84,145,203,335,511,486,447,449,509,448,381,368,329,242,272,208,181,100,58,5756,892.776,572.028,3
"길동",0,0,0,0,0,92,160,179,339,376,438,356,421,465,368,299,310,307,318,246,198,205,124,22,5223,1300.476,716.373,5
"길음",0,0,0,0,5,259,426,604,1145,1465,1471,1411,1432,1552,1311,1212,1162,1105,1006,753,671,558,459,161,18168,945.448,299.641,4
"김포공항",1,0,0,0,0,21,43,45,130,223,294,445,419,562,686,770,950,930,933,876,847,709,671,168,9723,196.871,562.553,5
"까치산",1,0,0,0,0,493,627,886,1580,1830,1769,1736,1833,1793,1412,1223,1142,1048,876,719,658,580,412,179,20797,345.771,650.367,25
"낙성대",0,0,0,0,5,213,402,537,1077,1509,1678,1556,1838,2009,1917,1906,1721,1497,1195,890,812,710,582,297,22351,705.295,905.413,2
"남구로",1,0,0,0,0,332,287,412,791,890,879,805,735,777,674,700,746,698,647,662,510,431,284,135,11396,444.704,768.553,7
"남부터미널",2,1,0,0,4,81,231,328,670,919,1172,1320,1475,1619,1653,1661,2010,2435,2143,1905,1789,1729,1460,529,25136,861.91,944.582,3
"남성",1,0,0,0,0,110,192,294,520,709,665,607,594,607,492,456,382,361,323,252,255,226,170,73,7289,724.94,841.584,7
"남태령",0,0,0,0,0,6,10,27,71,55,79,55,91,74,58,93,64,66,107,32,26,17,8,5,944,757.353,946.698,4
"내방",0,0,0,0,0,70,167,216,281,389,423,362,427,501,482,422,479,413,399,319,338,313,282,102,6385,803.566,841.584,7
"노원",3,0,0,0,0,493,658,876,1384,1765,1988,2022,2540,2520,2570,2598,2629,2800,2619,2107,2463,2001,1705,662,36403,1063.814,192.852,47
"녹번",0,0,0,0,3,181,341,450,874,974,1000,816,926,881,705,641,589,500,405,376,269,223,189,67,10410,504.454,313.009,3
"녹사평",0,0,0,0,0,31,48,99,132,173,183,193,230,299,398,351,337,364,364,336,264,238,191,62,4293,738.161,622.157,6
"논현",0,0,0,0,0,164,229,219,326,501,387,427,420,468,482,578,511,667,653,568,661,790,744,273,9068,953.958,835.849,7
"답십리",0,0,0,0,0,174,267,353,655,855,893,806,823,903,673,624,644,688,523,447,388,285,265,91,10357,1110.581,518.04,5
"당고개",0,0,0,0,0,197,283,363,685,917,836,746,768,803,777,908,662,763,620,458,349,267,178,48,10628,1063.813,127.57,4
"당산",1,0,0,0,2,146,280,421,710,1027,947,1009,1037,988,1030,1017,998,1063,1363,864,630,659,540,227,14959,477.653,613.96,2
"대림",4,0,0,0,8,893,805,1060,2045,2812,2654,2380,2442,2722,2704,2725,2748,2785,2375,2214,2001,1477,950,412,38216,486.922,768.553,27
"대청",0,0,0,0,2,82,145,250,355,465,494,442,495,500,442,397,354,360,326,244,185,222,160,65,5985,1082.793,962.105,3
"대치",0,0,0,0,0,62,179,192,287,380,424,384,580,600,481,500,464,487,575,347,246,400,370,54,7012,1005.979,962.105,3
"대흥",3,0,0,0,0,76,90,125,247,378,360,349,324,369,335,259,300,379,320,234,188,199,189,113,4837,574.278,621.428,6
"도곡",0,0,0,0,0,38,89,111,223,268,274,271,276,381,338,289,285,252,328,204,218,213,176,51,4285,967.904,966.74,3
"도림천",0,0,0,0,0,13,13,19,22,36,33,27,21,23,21,22,25,27,13,21,11,7,8,4,366,431.228,702.422,2
"도봉산",0,0,0,0,0,118,145,256,496,540,567,561,627,762,1150,1207,1441,1294,976,680,473,241,159,50,11743,956.056,192.853,17
"독립문",0,0,0,0,2,121,128,152,318,383,387,390,439,484,429,403,426,382,283,228,142,137,110,35,5379,661.654,313.009,3
"독바위",2,0,0,0,0,34,44,72,150,162,149,159,195,213,236,210,196,175,114,67,50,45,37,11,2321,412.847,271.974,6
"돌곶이",0,0,0,0,0,131,230,303,426,569,567,509,480,498,445,370,319,326,297,247,205,183,138,66,6309,1121.619,331.115,6
"동대문",12,0,0,0,17,417,251,324,644,844,1077,1258,1663,2308,2673,3057,3363,2938,2371,1939,1442,1151,1122,705,29576,876.366,384.015,14
"동대문역사문화공원",0,0,0,0,17,330,493,276,389,679,763,894,1133,1439,1735,2414,2563,2723,2470,2098,2051,1761,1566,1048,26842,871.891,447.234,245
"동대입구",0,0,0,0,0,59,93,123,149,218,345,387,348,512,497,605,846,762,866,614,452,527,343,118,7864,800.298,549.974,3
"동묘앞",9,0,0,0,0,134,140,193,319,574,636,829,1210,1617,2071,2109,2299,2137,1776,1120,549,464,323,116,18625,945.523,384.014,16
"동작",0,0,0,0,0,10,35,43,69,128,131,134,192,233,180,156,266,200,179,130,122,97,70,14,2389,757.353,786.528,4
"둔촌동",1,0,0,0,0,103,195,367,590,590,746,651,659,793,1034,733,554,561,511,430,352,332,251,75,9528,1305.66,742.184,5
"디지털미디어시티",0,0,0,0,0,155,224,343,620,769,699,606,691,667,648,542,503,470,451,393,307,254,192,96,8630,410.349,461.301,6
"뚝섬",1,0,0,0,0,85,192,267,445,594,558,596,629,698,679,653,814,808,836,637,387,257,230,93,9459,1053.888,547.665,2
"뚝섬유원지",0,0,0,0,0,122,152,187,401,632,530,504,618,989,978,1192,1456,1467,1430,961,695,549,358,160,13381,1002.496,620.333,7
"마곡",0,0,0,0,0,9,11,16,18,22,22,24,31,32,33,48,103,98,20,14,4,4,4,1,514,211.598,622.481,5
"마들",2,0,0,0,0,158,274,410,617,708,841,753,709,680,560,495,443,370,314,242,269,170,120,53,8188,1029.086,188.219,7
"마장",3,0,0,0,0,67,81,118,225,253,352,284,311,320,256,257,236,197,201,159,173,137,102,50,3782,1052.575,509.412,5
"마천",1,0,0,0,0,94,168,196,363,396,441,384,476,456,412,396,389,375,229,185,150,101,74,18,5304,1314.81,928.81,5
"마포",1,0,0,0,0,62,143,147,266,390,441,391,537,666,559,431,411,408,361,348,390,350,265,111,6678,597.567,645.716,5
"마포구청",2,0,0,0,0,168,203,324,585,852,705,524,563,588,550,490,476,459,428,363,323,292,205,89,8189,455.598,506.923,6
"망원",1,0,0,0,0,127,157,239,411,575,542,506,557,588,432,480,378,408,379,322,358,279,242,97,7078,489.129,512.111,6
"매봉",0,0,0,0,0,38,104,123,218,304,303,257,284,374,373,270,304,302,288,253,198,234,221,65,4513,932.587,962.105,3
