"가락시장",11,3,0,0,0,48,94,136,177,160,205,229,263,325,307,284,293,297,226,213,181,216,157,56,3881,1157.223,868.944,38
"가산디지털단지",0,0,0,0,0,48,106,193,160,177,244,288,308,305,406,381,396,403,358,268,161,174,148,57,4581,390.518,763.918,17
"강남",309,116,0,0,2,399,543,480,545,604,483,934,872,1290,1028,1499,1301,1663,1384,1296,1367,1489,1664,989,20257,889.279,908.681,2
"강남구청",0,0,0,0,0,52,135,159,136,154,142,223,356,337,178,345,240,245,328,150,125,184,151,56,3696,985.804,752.112,7
"강동",1,0,0,0,0,127,215,426,440,418,462,642,667,617,620,727,641,596,549,478,460,379,272,117,8854,1264.418,716.373,5
"강동구청",1,0,0,0,0,39,119,184,197,166,187,223,252,260,211,241,232,221,185,140,126,155,77,51,3267,1194.134,748.703,8
"강변",106,46,0,0,0,139,302,483,878,899,1280,1382,1705,2060,2513,2352,2931,3214,3947,3741,2908,2450,1604,601,35541,1096.235,670.037,2
"개화산",0,0,0,0,0,60,102,152,129,129,214,214,232,237,198,251,237,230,197,153,136,132,111,33,3147,201.505,530.358,5
"거여",0,0,0,0,0,74,135,172,172,149,253,237,252,233,219,267,215,222,177,160,115,136,78,38,3304,1314.81,896.19,5
"건대입구",221,68,0,0,9,385,522,687,955,763,950,1222,1190,1242,1372,1495,1547,1582,1591,1492,1263,1753,1602,1099,23010,1077.788,603.785,27
"경복궁",5,1,0,0,0,37,119,168,245,226,250,368,557,691,900,1000,1264,1047,528,289,239,205,126,46,8311,719.128,313.009,3
"경찰병원",2,2,0,0,1,22,80,120,127,85,137,116,176,135,177,177,134,132,123,116,100,84,66,25,2137,1241.478,840.421,3
"고덕",0,0,0,0,0,28,72,118,129,110,146,177,210,192,211,240,272,193,143,149,143,112,87,44,2776,1355.677,671.859,5
"고려대",0,0,0,0,0,40,88,147,146,154,177,188,277,228,215,307,258,242,189,161,189,171,116,67,3360,1025.302,331.115,6
"고속터미널",209,89,0,0,0,270,257,694,744,743,1002,1118,1681,2401,3424,3819,4306,4666,5757,5421,5737,5207,3822,1432,52799,850.837,837.545,37
"공덕",0,0,0,0,0,105,183,262,353,311,409,451,543,528,537,529,537,491,479,343,310,367,229,131,7098,620.999,617.697,56
"공릉",2,0,0,0,0,91,156,232,233,219,293,298,469,385,445,475,451,472,390,288,262,242,146,90,5639,1193.903,282.891,7
"광나루",0,0,0,0,0,72,242,308,223,248,306,310,364,376,469,480,573,432,343,307,165,230,216,85,5749,1137.21,656.679,5
"광명사거리",1,0,0,0,0,229,460,690,753,703,1088,1268,1335,1248,1215,1276,1167,1118,1041,760,770,674,454,226,16476,330.852,768.553,7
"광화문",0,0,0,0,0,18,63,162,195,206,192,214,465,524,694,860,1277,1224,770,487,429,461,259,88,8588,683.564,369.616,5
"광흥창",0,0,0,0,0,42,97,120,132,139,188,148,276,194,296,197,206,225,151,114,116,114,56,47,2858,539.321,601.189,6
"교대",55,16,1,0,0,73,290,268,336,270,358,353,436,472,428,385,460,515,517,309,396,337,364,235,6874,846.203,910.047,23
"구로디지털단지",80,19,0,0,0,250,508,880,1048,1010,1282,1438,1501,1762,1481,1418,1627,1667,1413,1104,950,884,797,412,21531,500.574,802.592,2
"구산",0,0,0,0,0,41,133,170,187,196,249,273,350,366,308,309,308,319,234,170,143,153,105,63,4077,385.971,343.656,6
"구의",35,6,0,0,0,114,283,363,477,481,518,631,599,631,577,624,622,515,486,412,336,366,208,123,8407,1093.556,637.513,2
"구파발",7,3,0,0,2,51,179,280,310,327,425,497,692,614,656,703,646,499,459,327,232,269,145,54,7377,331.775,313.009,3
"군자",4,0,0,0,0,155,304,454,499,463,570,682,856,934,813,814,786,794,710,606,575,501,395,215,11130,1137.211,608.45,57
"굽은다리",0,0,0,0,0,75,127,192,199,176,291,321,385,360,327,360,332,291,302,190,183,249,115,39,4514,1327.622,709.451,5
"금호",4,2,0,0,0,69,133,164,178,232,210,297,379,374,331,345,300,217,197,186,205,129,94,43,4089,892.776,572.028,3
"길동",0,0,0,0,0,57,107,137,139,130,174,211,261,245,247,263,241,230,168,162,123,121,69,50,3135,1300.476,716.373,5
"길음",22,10,0,0,0,154,389,540,565,530,777,902,1204,1091,1075,1161,1122,1017,901,681,639,540,363,158,13841,945.448,299.641,4
"김포공항",2,0,0,0,0,8,37,49,80,125,101,186,325,325,420,462,458,587,635,590,524,531,513,280,6238,196.871,562.553,5
"까치산",0,0,0,0,0,272,451,725,807,788,955,1092,1200,1147,1150,999,1000,914,831,667,607,584,390,183,14762,345.771,650.367,25
"낙성대",48,8,2,0,1,95,326,490,514,534,628,681,810,887,743,768,731,670,535,449,414,375,280,132,10121,705.295,905.413,2
"남구로",0,0,0,0,0,95,215,390,432,461,634,686,812,641,696,763,687,663,679,514,548,543,399,204,10062,444.704,768.553,7
"남부터미널",44,2,0,0,1,57,155,328,357,324,474,627,830,927,1098,1268,1270,1568,1652,1634,1602,1031,579,217,16045,861.91,944.582,3
"남성",0,0,0,0,0,89,214,288,290,318,303,322,486,417,362,355,408,377,259,172,190,194,158,57,5259,724.94,841.584,7
"남태령",0,0,0,0,0,4,17,40,75,37,39,110,329,342,421,306,334,207,158,42,13,14,3,5,2496,757.353,946.698,4
"내방",0,0,0,0,0,48,145,228,213,185,193,213,287,257,274,249,266,270,231,155,116,154,112,62,3658,803.566,841.584,7
"노원",105,23,0,0,5,284,546,813,830,695,801,1031,1492,1284,1341,1461,1539,1588,1265,1038,956,1054,919,695,19765,1063.814,192.852,47
"녹번",17,2,0,0,0,120,234,390,392,425,521,586,711,759,682,619,732,521,472,366,269,304,202,73,8397,504.454,313.009,3
"녹사평",0,0,0,0,0,15,33,54,85,69,112,106,129,156,155,148,200,198,132,107,129,95,84,78,2085,738.161,622.157,6
"논현",0,0,0,0,0,83,176,231,248,228,201,243,270,262,231,267,298,288,237,258,215,204,212,156,4308,953.958,835.849,7
"답십리",3,0,0,0,0,80,200,294,344,336,435,411,545,515,534,506,549,434,455,288,284,250,206,85,6754,1110.581,518.04,5
"당고개",30,1,0,0,1,99,201,307,344,307,525,513,559,542,612,670,630,542,428,412,280,300,187,89,7579,1063.813,127.57,4
"당산",37,10,0,0,0,60,165,294,325,324,371,448,511,468,526,537,595,488,440,354,313,354,193,116,6929,477.653,613.96,2
"대림",116,20,0,0,3,288,416,831,993,981,1497,1628,1825,1733,1757,1871,1787,1819,1685,1491,1404,1455,1176,644,25420,486.922,768.553,27
"대청",3,10,0,0,0,69,125,181,207,203,244,243,279,276,270,253,288,241,185,171,153,116,92,18,3627,1082.793,962.105,3
"대치",12,5,0,0,1,42,150,105,155,109,181,181,289,253,224,216,225,142,190,113,86,87,95,28,2889,1005.979,962.105,3
"대흥",1,0,0,0,0,38,61,130,117,112,145,148,166,212,195,206,194,200,137,129,93,91,58,40,2473,574.278,621.428,6
"도곡",13,1,0,0,0,30,83,130,98,89,141,148,156,139,152,128,171,126,124,80,81,91,46,20,2047,967.904,966.74,3
"도림천",0,0,0,0,0,4,11,16,15,16,15,20,24,20,11,18,24,15,15,19,18,4,7,8,280,431.228,702.422,2
"도봉산",0,0,0,0,0,73,133,187,182,189,246,323,413,425,496,477,550,427,397,266,211,160,121,42,5318,956.056,192.853,17
"독립문",4,0,0,0,2,71,87,124,145,142,266,225,388,281,257,317,276,233,165,146,117,124,70,34,3474,661.654,313.009,3
"독바위",1,0,0,0,0,17,39,92,100,85,105,87,121,101,186,132,131,107,108,61,55,69,30,8,1635,412.847,271.974,6
"돌곶이",0,0,0,0,0,54,136,189,223,199,296,343,444,360,358,428,481,386,382,243,167,180,117,53,5039,1121.619,331.115,6
"동대문",48,16,0,0,16,152,226,293,423,383,662,774,1235,1267,1641,1647,1869,1576,1432,965,774,645,396,206,16646,876.366,384.015,14
"동대문역사문화공원",95,29,0,0,5,137,204,221,346,382,455,598,672,720,867,1068,1145,1209,1024,812,691,700,522,332,12234,871.891,447.234,245
"동대입구",11,2,0,0,0,20,44,63,77,80,94,218,160,253,211,181,205,400,326,261,182,350,113,38,3289,800.298,549.974,3
"동묘앞",11,1,0,0,0,71,123,173,204,245,348,360,525,548,681,818,873,797,544,341,280,207,151,76,7377,945.523,384.014,16
"동작",2,0,0,0,0,17,27,35,61,46,50,95,101,89,97,80,63,59,52,34,30,24,20,6,988,757.353,786.528,4
"둔촌동",0,0,0,0,0,80,168,238,218,224,262,374,419,547,518,453,379,350,278,241,207,247,128,63,5394,1305.66,742.184,5
"디지털미디어시티",1,0,0,0,0,78,206,261,320,290,346,377,543,427,466,476,477,421,381,297,233,252,155,77,6084,410.349,461.301,6
"뚝섬",17,2,0,0,1,56,153,220,209,196,273,310,339,364,380,414,307,255,274,225,194,195,126,48,4558,1053.888,547.665,2
"뚝섬유원지",0,0,0,0,0,61,143,188,200,237,290,291,299,325,390,376,360,326,219,194,145,172,116,52,4384,1002.496,620.333,7
"마곡",0,0,0,0,0,5,13,4,7,3,18,11,14,19,17,9,11,11,12,7,7,0,3,0,171,211.598,622.481,5
"마들",0,0,0,0,0,107,249,384,410,306,390,398,606,483,588,668,669,569,426,237,203,242,130,49,7114,1029.086,188.219,7
"마장",0,0,0,0,0,28,66,88,102,96,154,158,209,192,165,183,158,127,158,119,74,86,53,22,2238,1052.575,509.412,5
"마천",1,0,0,0,0,56,143,163,158,203,256,257,375,297,286,275,229,175,161,161,119,136,71,30,3552,1314.81,928.81,5
"마포",1,0,0,0,0,54,118,145,206,134,204,236,309,281,307,301,228,215,202,171,143,158,113,56,3582,597.567,645.716,5
"마포구청",0,0,0,0,0,77,160,281,295,293,401,399,439,387,433,407,418,436,349,280,223,243,173,89,5783,455.598,506.923,6
"망원",0,0,0,0,0,71,110,272,276,209,313,279,469,348,300,312,270,263,256,194,170,166,128,61,4467,489.129,512.111,6
"매봉",11,1,0,0,0,33,98,108,119,99,134,120,162,163,161,169,165,147,166,117,93,87,74,32,2259,932.587,962.105,3
"먹골",1,0,0,0,0,102,137,237,202,221,313,356,337,381,369,396,441,368,335,302,211,213,167,72,5161,1193.903,362.101,7
"면목",0,0,0,0,0,112,237,372,401,374,465,622,613,619,514,718,650,465,476,363,359,332,211,89,7992,1193.903,468.831,7
"명동",108,25,0,0,0,36,71,97,234,336,536,539,728,798,952,1176,1732,1953,1985,1905,1880,2115,1996,744,19946,746.47,495.017,4
"명일",1,0,0,0,0,51,129,215,246,141,328,276,422,460,346,403,318,253,269,175,153,242,106,38,4572,1345.212,694.504,5
"목동",3,0,0,0,0,100,219,307,369,337,433,499,562,524,604,526,557,491,386,315,289,334,204,74,7133,386.734,645.691,5
"몽촌토성",1,0,0,0,0,23,48,81,75,81,116,109,171,126,122,104,149,136,114,85,90,79,72,29,1811,1139.439,755.559,8
"무악재",3,1,0,0,0,52,43,120,131,125,186,160,202,187,198,174,174,124,125,76,87,91,53,16,2328,608.485,313.009,3
"문래",25,2,0,0,0,44,114,198,174,195,233,240,356,324,292,338,324,272,273,216,217,169,137,70,4213,463.701,672.417,2
"문정",0,0,0,0,0,22,63,70,69,83,98,110,155,141,129,145,126,113,129,124,46,74,54,35,1786,1206.363,878.029,8
"미아",13,8,0,0,0,113,246,375,462,473,600,769,958,955,945,783,798,699,743,492,406,456,309,133,10736,1012.017,299.428,4
"미아사거리",65,26,0,0,0,197,517,754,775,843,1186,1301,1611,1566,1548,1566,1544,1382,1231,1029,872,855,557,275,19700,979.998,299.641,4
"반포",0,0,0,0,0,30,84,109,96,65,93,96,124,102,121,165,141,144,127,109,131,92,63,49,1941,899.452,841.584,7
"발산",0,0,0,0,0,32,96,178,150,191,195,207,257,280,247,309,223,250,187,188,126,195,116,83,3510,240.573,642.882,5
"방배",22,9,0,0,0,39,148,214,221,220,232,303,406,472,318,403,355,319,299,250,188,189,180,88,4875,786.319,905.413,2
"방이",0,0,0,0,0,35,74,95,94,86,150,128,173,152,202,181,160,114,94,89,85,95,64,20,2091,1314.81,804.973,5
"방화",0,0,0,0,0,70,126,205,151,166,241,254,324,258,268,276,244,213,193,163,143,119,108,42,3564,201.505,488.426,5
"버티고개",0,0,0,0,0,13,36,46,71,41,79,54,82,64,77,93,63,62,45,37,55,64,24,21,1027,821.759,597.956,6
"보라매",0,0,0,0,0,72,113,155,199,174,233,264,285,302,307,322,264,292,250,227,175,188,105,56,3983,570.167,768.595,7
"보문",0,0,0,0,0,59,96,147,173,190,204,282,273,356,297,275,214,194,170,166,134,98,91,44,3463,973.489,338.568,6
"복정",1,0,0,0,0,18,33,57,104,83,102,197,130,326,167,153,241,209,328,187,95,71,47,35,2584,1227.969,957.916,8
"봉천",12,10,0,0,0,145,305,470,558,525,686,736,881,883,865,760,757,671,549,471,391,454,266,117,10512,633.37,898.432,2
"봉화산",0,0,0,0,0,59,130,166,181,167,217,294,288,225,303,293,306,281,246,209,119,144,93,53,3774,1297.671,331.115,6
"불광",25,9,0,0,0,111,252,450,475,396,593,665,867,824,836,757,904,871,637,547,425,444,350,140,10578,449.667,313.009,36
"사가정",0,0,0,0,0,119,272,381,429,427,578,631,723,725,626,723,666,625,535,437,407,411,289,198,9202,1193.903,512.938,7
"사당",117,30,0,0,2,265,519,888,1043,977,1308,1359,1336,1514,1644,1668,1680,1742,1518,1536,1179,1133,1000,578,23036,757.353,910.047,24
"삼각지",6,0,0,0,0,25,74,100,149,117,173,170,286,361,347,385,356,513,371,185,165,145,160,48,4136,700.659,626.967,46
"삼성",71,28,0,0,3,97,228,274,284,271,333,480,510,865,983,1225,1554,1565,1739,1317,1707,1370,1043,358,16305,993.153,868.817,2
"상계",34,6,0,0,2,149,404,674,528,529,699,862,958,947,830,953,870,753,677,495,509,433,293,112,11717,1063.813,159.064,4
"상도",0,0,0,0,0,71,143,194,237,195,294,293,366,361,306,327,376,319,247,227,201,190,108,79,4534,638.004,841.584,7
"상봉",0,0,0,0,0,176,252,351,327,358,463,492,624,599,637,635,639,572,575,496,425,381,337,173,8512,1198.538,424.053,7
"상수",0,0,0,0,0,103,91,110,113,91,120,80,163,133,129,98,155,159,137,127,159,138,145,146,2397,527.319,571.154,6
"상왕십리",6,1,0,0,1,52,102,183,194,175,272,257,376,351,309,331,288,273,245,195,148,138,95,63,4055,979.997,481.135,2
"상월곡",0,0,0,0,0,51,71,153,152,181,209,280,258,311,298,371,353,241,213,151,131,135,64,30,3653,1089.06,331.115,6
"상일동",0,0,0,0,0,87,170,295,251,260,339,372,433,358,340,401,389,327,261,209,198,194,118,39,5041,1357.169,642.678,5
"새절",0,0,0,0,0,119,165,253,307,249,384,419,482,514,522,478,458,385,321,275,221,216,146,69,5983,413.264,405.553,6
"서대문",0,0,0,0,0,37,83,136,174,160,189,187,264,277,304,277,319,298,257,202,169,159,132,43,3667,632.998,398.965,5
"서울대입구",67,9,0,0,12,279,523,758,844,818,937,1044,1115,1181,1276,1275,1251,1151,987,906,817,764,603,299,16916,666.998,904.413,2
"서울역",923,114,0,0,38,279,616,1151,1448,1394,1800,2494,3824,3902,3369,4669,5019,4714,4310,3630,2399,2822,2987,1943,53845,696.025,556.367,14
"서초",5,6,0,0,0,27,91,112,154,129,135,165,179,203,177,201,218,207,163,131,116,127,125,46,2717,816.251,905.413,2
"석계",4,0,0,0,0,134,169,264,317,300,384,442,550,495,484,514,470,497,410,334,260,319,185,93,6625,1147.517,330.408,16
"석촌",1,0,0,0,0,43,103,201,209,171,231,249,214,266,228,227,305,214,166,160,154,140,100,57,3439,1074.151,825.533,8
"선릉",21,20,0,0,1,139,286,326,357,295,297,345,430,359,360,369,384,404,413,304,261,215,215,141,5942,961.159,890.754,2
"성수",13,2,0,0,0,86,129,222,261,233,248,432,311,418,316,405,337,313,278,280,303,172,99,105,4963,1070.853,569.441,2
"성신여대입구",38,18,0,0,2,99,261,363,433,378,517,583,750,862,874,771,846,757,703,556,476,518,399,223,10427,918.757,301.516,4
"송정",2,0,0,0,0,61,144,232,249,364,417,431,541,592,573,584,584,575,431,381,311,296,243,103,7114,202.414,598.95,5
"송파",0,0,0,0,0,24,53,118,81,88,149,129,177,171,116,145,96,116,120,91,79,62,55,42,1912,1102.893,862.436,8
"수락산",2,0,0,0,0,111,245,407,368,383,401,482,646,745,752,772,795,765,621,450,289,317,222,90,8863,990.501,188.219,7
"수서",15,2,0,0,3,64,136,166,213,191,265,236,263,336,268,320,291,297,223,183,153,138,89,33,3885,1146.824,923.031,3
"수유",79,24,0,0,2,337,716,1108,1198,1162,1394,1836,2195,2140,2007,2182,2151,1951,1719,1433,1077,1039,758,427,26935,1044.615,285.471,4
"숙대입구",29,7,0,0,0,49,119,187,272,212,282,405,431,487,470,385,524,454,317,321,207,414,221,116,5909,700.66,587.402,4
"숭실대입구",0,0,0,0,0,99,204,243,236,239,336,364,410,447,501,452,388,370,327,205,207,239,160,77,5504,681.472,841.584,7
"시청",40,2,1,0,2,59,118,201,224,217,351,344,542,541,686,880,1087,1123,1140,736,628,443,358,135,9858,686.756,451.869,12
"신금호",0,0,0,0,0,42,80,124,156,106,171,206,245,206,186,232,226,184,163,147,121,126,64,43,2828,951.5,509.412,5
"신길",0,0,0,0,0,12,23,31,40,42,38,45,40,54,72,54,55,58,56,26,21,26,25,11,729,526.379,707.426,15
"신답",0,0,0,0,0,7,13,18,11,26,39,40,53,32,56,34,30,38,36,22,17,7,2,1,482,1070.853,476.501,2
"신당",14,2,0,0,4,100,185,233,389,317,360,400,576,492,565,662,535,602,535,347,345,347,199,86,7295,944.71,459.676,26
"신대방",35,16,0,0,1,184,347,627,677,774,913,1107,1099,1162,1067,1034,989,968,767,675,589,527,377,200,14135,526.181,835.956,2
"신대방삼거리",0,0,0,0,0,126,200,333,375,353,425,466,530,526,535,536,504,486,367,284,318,333,187,124,7008,598.499,790.883,7
"신도림",96,31,0,0,22,258,514,837,905,875,1278,1346,1560,1760,1781,1928,2066,1850,1761,1753,1779,1993,1036,497,25926,470.729,707.018,12
"신림",189,53,1,0,7,535,1023,1540,1539,1515,1667,1978,2159,2223,2034,2094,2105,1925,1739,1550,1390,1379,1173,626,30444,560.389,864.359,2
"신사",48,12,0,0,3,131,180,185,228,188,177,265,300,263,321,360,408,433,402,312,358,404,434,193,5605,888.606,742.598,3
"신설동",9,1,0,0,6,81,173,259,275,238,352,443,568,613,563,597,509,615,382,326,247,190,152,44,6643,993.316,384.015,12
"신용산",187,15,0,0,0,30,52,124,142,127,166,198,257,382,342,633,513,564,364,355,280,337,341,194,5603,729.006,661.515,4
"신정",1,0,0,0,0,104,214,319,341,301,440,496,494,501,426,510,422,323,279,303,184,217,113,62,6050,367.659,645.691,5
"신정네거리",9,3,0,0,0,127,197,291,299,304,422,461,491,504,532,514,453,399,367,266,196,231,174,74,6314,357.372,681.369,2
"신천",92,26,0,0,1,114,259,354,384,409,448,544,572,573,564,679,636,531,463,411,362,403,372,285,8482,1042.793,825.062,2
"신촌",161,47,0,0,1,200,366,408,499,474,677,743,976,981,949,1109,1102,1129,1060,1049,979,979,1014,580,15483,557.404,495.017,2
"신풍",2,0,0,0,0,103,189,273,338,340,503,513,666,558,537,566,518,491,409,397,367,355,261,98,7484,528.883,768.573,7
"쌍문",29,7,0,0,1,241,645,802,938,895,1124,1445,1457,1528,1519,1682,1540,1362,1142,960,717,729,385,195,19343,1060.18,262.92,4
"아차산",1,0,0,0,0,117,191,292,308,310,381,448,522,487,453,478,546,512,453,296,229,245,178,56,6503,1137.21,633.608,5
"아현",4,1,0,0,0,48,84,170,187,163,247,217,334,263,247,235,279,202,160,148,131,125,84,44,3373,599.504,470.915,2
"안국",15,1,0,0,1,26,92,103,153,157,193,267,470,417,570,738,867,959,761,375,287,276,152,66,6946,774.169,332.313,3
"안암",0,0,0,0,0,47,75,110,127,118,109,137,224,155,216,235,216,241,232,185,183,157,161,113,3041,998.72,331.187,6
"암사",1,0,0,0,0,116,224,329,364,369,469,454,484,440,482,477,470,401,378,312,236,264,151,70,6491,1223.802,682.171,8
"압구정",32,8,0,0,0,99,148,158,329,198,416,268,727,467,621,516,659,467,467,367,382,330,341,139,7139,916.953,703.674,3
"애오개",0,0,0,0,0,31,55,46,73,99,102,96,208,115,101,103,117,97,66,66,39,63,32,19,1528,625.961,523.76,5
"약수",22,5,0,0,1,103,192,328,318,330,465,429,572,645,554,620,497,501,393,327,237,336,234,100,7209,835.123,571.489,36
"양재",18,3,0,0,2,93,218,339,369,353,396,421,658,691,646,695,629,546,676,380,499,369,264,103,8368,894.182,966.243,3
"양천구청",2,0,0,0,0,69,139,208,213,193,267,292,257,238,244,277,249,203,172,137,111,87,74,21,3453,389.581,701.166,2
"양평",0,0,0,0,0,35,76,90,77,76,150,134,153,104,117,116,106,110,99,89,80,58,51,39,1760,439.273,645.691,5
"어린이대공원",1,0,0,0,0,43,137,162,169,170,227,244,309,323,366,332,415,397,314,242,159,189,156,98,4453,1109.194,603.815,7
"여의나루",0,0,0,0,0,12,67,53,107,64,103,84,172,151,387,307,310,277,205,193,167,98,75,22,2854,555.754,666.072,5
"여의도",0,0,0,0,0,53,68,101,146,98,108,80,197,184,200,290,286,365,314,301,308,336,329,105,3869,554.611,687.232,5
"역삼",29,8,0,0,1,87,222,239,273,226,291,254,425,383,393,423,419,303,889,270,210,226,240,119,5930,925.169,898.505,2
"역촌",0,0,0,0,0,29,61,103,106,105,145,138,175,203,185,157,201,158,135,94,61,51,31,12,2150,442.47,341.837,6
