"가락시장",52,0,0,0,1,144,253,375,509,594,594,666,667,622,533,568,592,648,673,486,402,352,364,154,9249,1157.223,868.944,38
"가산디지털단지",186,0,0,0,0,191,246,269,422,410,325,397,486,609,737,874,1162,1910,2062,1519,1333,1665,612,255,15670,390.518,763.918,17
"강남",0,0,0,0,7,938,1051,788,1187,1569,1627,2155,2881,3643,3574,4207,5057,5948,5469,4317,4764,6010,6502,2903,64597,889.279,908.681,2
"강남구청",116,0,0,0,0,90,144,172,213,263,261,271,329,351,401,455,508,597,666,733,761,720,1095,525,8671,985.804,752.112,7
"강동",33,0,0,0,0,294,384,633,935,1006,823,874,885,750,683,625,616,849,688,513,520,380,294,131,11916,1264.418,716.373,5
"강동구청",27,0,0,0,0,115,183,249,437,451,388,426,396,411,367,381,375,360,350,236,200,194,170,70,5786,1194.134,748.703,8
"강변",0,0,0,0,1,277,568,936,1739,2259,2773,3058,3301,2803,2619,2836,2849,2916,2821,2398,2244,2245,1904,878,41425,1096.235,670.037,2
"개화산",17,0,0,0,0,109,176,270,323,305,244,273,269,268,236,226,238,305,250,173,152,118,100,28,4080,201.505,530.358,5
"거여",7,0,0,0,0,132,182,304,406,364,378,374,346,304,319,249,238,235,202,167,154,126,79,27,4593,1314.81,896.19,5
"건대입구",233,0,0,0,8,1046,1265,1648,2278,2241,1882,2044,2131,2408,2512,2834,3042,3687,3370,3326,3803,3993,3640,2076,49467,1077.788,603.785,27
"경복궁",0,0,0,0,1,102,162,215,426,634,531,816,991,1270,1416,1701,1468,1507,1272,809,708,674,522,154,15379,719.128,313.009,3
"경찰병원",2,0,0,0,0,50,93,156,253,305,264,238,261,269,244,218,175,201,189,143,100,108,84,24,3377,1241.478,840.421,3
"고덕",37,0,0,0,0,63,99,214,293,312,302,357,337,354,316,349,350,362,310,240,208,211,168,47,4929,1355.677,671.859,5
"고려대",23,0,0,0,0,111,145,221,348,351,384,346,434,375,409,339,338,394,365,316,276,268,297,124,5864,1025.302,331.115,6
"고속터미널",119,0,0,0,0,391,376,659,1163,2028,2422,3484,3871,3967,4553,5045,5610,6087,5578,5230,5909,5110,4076,1439,67117,850.837,837.545,37
"공덕",174,0,0,0,0,248,344,407,589,777,839,882,831,931,880,880,851,1083,1095,815,813,818,724,324,14305,620.999,617.697,56
"공릉",46,0,0,0,0,199,145,148,592,642,594,562,503,554,438,458,425,431,421,438,353,292,276,132,7649,1193.903,282.891,7
"광나루",38,0,0,0,0,110,228,370,562,586,533,586,578,597,521,534,516,615,591,413,335,410,377,149,8649,1137.21,656.679,5
"광명사거리",46,0,0,0,0,655,821,1231,1705,1523,1399,1342,1253,1325,1109,1118,1030,1155,1015,884,737,595,477,212,19632,330.852,768.553,7
"광화문",168,0,0,0,0,51,115,130,261,389,453,1430,1035,1555,2210,2533,2906,2836,2594,1944,1941,2975,1462,298,27286,683.564,369.616,5
"광흥창",33,0,0,0,0,73,162,169,281,387,316,341,353,331,273,294,311,312,344,260,209,224,168,75,4916,539.321,601.189,6
"교대",0,0,0,0,2,185,446,472,677,877,824,971,1241,1342,1306,1377,1507,1702,2368,1564,1636,1942,2567,718,23724,846.203,910.047,23
"구로디지털단지",1,0,0,0,0,1417,1353,1650,2457,2804,2069,2041,2076,2011,1819,1718,1854,2252,2215,1747,1577,1393,1089,553,34096,500.574,802.592,2
"구산",8,0,0,0,0,139,165,255,363,449,375,337,399,332,322,268,303,334,284,175,158,163,122,44,4995,385.971,343.656,6
"구의",0,0,0,0,3,360,511,665,1191,1337,955,947,920,962,792,765,764,805,687,648,491,471,464,237,13975,1093.556,637.513,2
"구파발",0,0,0,0,5,223,350,575,879,873,813,784,831,859,832,975,1002,1128,967,677,457,275,185,46,12736,331.775,313.009,3
"군자",163,0,0,0,0,372,549,778,1408,1232,1045,1008,956,1028,946,982,1051,1226,1078,1024,906,832,785,354,17723,1137.211,608.45,57
"굽은다리",26,0,0,0,0,139,201,343,522,540,436,456,493,477,384,371,453,429,355,303,216,170,203,52,6569,1327.622,709.451,5
"금호",0,0,0,0,0,107,245,278,427,535,437,392,390,380,342,294,336,293,268,211,190,149,108,51,5433,892.776,572.028,3
"길동",23,0,0,0,0,121,158,235,373,384,369,319,343,378,304,281,299,304,251,233,184,158,134,56,4907,1300.476,716.373,5
"길음",3,0,0,0,3,311,566,869,1392,1442,1183,1147,1105,1162,1009,1024,1193,1168,1174,723,665,516,429,189,17273,945.448,299.641,4
"김포공항",29,0,0,0,0,13,49,55,95,182,299,410,592,593,683,892,1005,1017,998,856,783,754,595,264,10164,196.871,562.553,5
"까치산",62,0,0,0,0,652,749,1172,1867,1848,1530,1326,1470,1433,1187,1094,1099,1084,1029,768,593,527,420,200,20110,345.771,650.367,25
"낙성대",1,0,0,0,3,312,604,831,1306,1602,1426,1431,1561,1509,1343,1351,1392,1458,1269,911,837,2015,933,270,22365,705.295,905.413,2
"남구로",51,0,0,0,0,507,491,653,816,791,609,509,510,474,427,433,495,557,654,526,456,327,275,110,9671,444.704,768.553,7
"남부터미널",0,0,0,0,0,111,251,377,679,918,1228,1369,1489,1663,1734,1572,1835,2371,1864,1746,1559,1390,1835,412,24403,861.91,944.582,3
"남성",37,0,0,0,0,138,250,362,643,689,542,546,496,545,420,360,432,404,338,282,272,257,208,102,7323,724.94,841.584,7
"남태령",0,0,0,0,0,4,20,38,70,55,44,49,49,68,49,40,62,54,62,26,26,21,10,3,750,757.353,946.698,4
"내방",57,0,0,0,0,75,188,195,346,418,383,327,393,391,402,443,494,562,520,366,376,406,354,157,6853,803.566,841.584,7
"노원",131,0,0,0,2,530,889,1183,1929,1801,1646,1769,1987,2129,2117,2201,2292,2437,2700,2034,2289,1964,1957,708,34695,1063.814,192.852,47
"녹번",2,0,0,0,1,293,460,664,1086,1051,845,726,779,643,569,556,509,509,433,327,238,217,185,64,10157,504.454,313.009,3
"녹사평",40,0,0,0,0,52,56,84,162,134,124,174,167,228,208,242,298,334,300,318,325,310,339,137,4032,738.161,622.157,6
"논현",334,0,0,0,0,238,226,209,344,417,375,333,428,441,477,492,538,679,743,632,670,872,928,455,9831,953.958,835.849,7
"답십리",27,0,0,0,0,256,339,507,808,756,648,651,636,594,611,564,693,773,685,510,413,312,262,116,10161,1110.581,518.04,5
"당고개",0,0,0,0,3,276,355,593,860,859,696,630,620,698,714,772,776,842,1078,621,528,295,235,55,11506,1063.813,127.57,4
"당산",0,0,0,0,3,284,403,524,767,893,847,781,823,807,804,677,742,896,910,650,616,639,596,292,12954,477.653,613.96,2
"대림",32,0,0,0,7,1567,1112,1535,2471,2510,1812,1678,1617,1564,1511,1497,1532,1736,1623,1395,1245,954,802,382,28582,486.922,768.553,27
"대청",0,0,0,0,0,111,215,305,462,504,428,494,475,427,362,373,424,405,325,261,242,219,167,55,6254,1082.793,962.105,3
"대치",2,0,0,0,0,63,234,237,319,411,411,438,505,520,511,442,491,627,608,410,372,605,649,101,7956,1005.979,962.105,3
"대흥",38,0,0,0,0,99,145,167,242,305,268,272,285,313,252,255,362,414,314,241,169,248,192,96,4677,574.278,621.428,6
"도곡",0,0,0,0,0,44,89,136,223,246,283,282,291,293,301,269,293,392,339,239,208,183,182,60,4353,967.904,966.74,3
"도림천",0,0,0,0,0,22,16,29,26,28,36,36,38,32,32,30,28,57,37,21,18,17,6,5,514,431.228,702.422,2
"도봉산",20,0,0,0,0,208,264,391,532,523,420,489,550,564,640,646,858,1020,882,655,363,255,148,52,9480,956.056,192.853,17
"독립문",0,0,0,0,3,160,160,175,296,358,430,592,767,881,879,941,837,831,533,263,145,166,113,38,8568,661.654,313.009,3
"독바위",5,0,0,0,0,46,55,131,151,159,133,136,173,158,149,130,165,178,169,79,47,40,24,21,2149,412.847,271.974,6
"돌곶이",23,0,0,0,0,188,236,393,562,560,437,414,438,384,312,285,335,331,291,300,203,164,150,66,6072,1121.619,331.115,6
"동대문",10,0,0,0,23,617,505,414,690,894,1136,1602,1971,2531,3155,3933,3722,3587,2923,1872,1561,1279,1055,552,34032,876.366,384.015,14
"동대문역사문화공원",9,0,0,0,7,653,468,341,465,656,747,839,1161,1379,1745,2062,2436,2849,2865,2451,2179,2004,1777,1107,28200,871.891,447.234,245
"동대입구",0,0,0,0,2,43,103,113,193,215,242,245,316,399,345,420,652,661,851,792,775,713,516,178,7774,800.298,549.974,3
"동묘앞",38,0,0,0,1,205,182,212,369,458,472,718,805,961,1136,1222,1212,1180,1105,812,497,426,329,168,12508,945.523,384.014,16
"동작",0,0,0,0,1,26,41,51,113,127,107,154,109,91,102,133,127,138,114,99,119,117,108,35,1912,757.353,786.528,4
"둔촌동",21,0,0,0,0,174,254,390,693,657,570,611,564,539,561,444,483,461,468,499,413,328,248,102,8480,1305.66,742.184,5
"디지털미디어시티",73,0,0,0,0,198,326,411,758,673,582,536,618,534,459,435,533,616,613,386,331,249,214,106,8651,410.349,461.301,6
"뚝섬",1,0,0,0,1,116,276,292,581,628,468,514,447,446,495,484,467,666,620,451,361,323,241,77,7955,1053.888,547.665,2
"뚝섬유원지",119,0,0,0,0,181,224,16,256,618,426,384,394,431,554,740,865,1015,931,1137,940,885,837,426,11379,1002.496,620.333,7
"마곡",1,0,0,0,0,8,12,27,39,26,43,25,48,17,24,24,73,282,79,14,18,9,8,1,778,211.598,622.481,5
"마들",12,0,0,0,0,236,258,422,645,741,729,611,558,571,462,406,413,367,373,223,218,168,104,38,7555,1029.086,188.219,7
"마장",23,0,0,0,0,72,81,159,241,326,254,238,241,262,240,192,213,216,204,189,152,132,125,54,3614,1052.575,509.412,5
"마천",11,0,0,0,0,172,167,280,456,350,359,321,301,320,275,249,283,259,228,193,140,112,53,16,4545,1314.81,928.81,5
"마포",57,0,0,0,0,78,183,180,308,407,373,348,368,469,401,363,320,518,486,368,359,491,344,157,6578,597.567,645.716,5
"마포구청",29,0,0,0,0,215,283,368,642,738,525,514,482,430,403,380,433,536,535,391,345,315,272,135,7971,455.598,506.923,6
"망원",40,0,0,0,0,174,252,311,494,537,500,438,494,467,406,376,383,418,445,351,338,306,275,161,7166,489.129,512.111,6
"매봉",0,0,0,0,0,49,116,192,237,300,245,311,350,340,359,316,369,380,408,311,268,306,251,83,5191,932.587,962.105,3
