"가락시장",63,0,0,0,1,148,216,403,613,734,720,834,787,806,761,749,717,794,728,512,373,431,381,175,10946,1157.223,868.944,38
"가산디지털단지",206,0,0,0,0,230,268,302,409,429,387,457,615,882,1132,1459,1670,2641,2975,2138,1660,1854,809,280,20803,390.518,763.918,17
"강남",2,0,0,0,5,713,979,799,1090,1416,1756,1974,2810,3429,3778,4239,5006,5767,5469,4411,4659,6035,6142,2308,62787,889.279,908.681,2
"강남구청",186,0,0,0,0,73,148,171,250,328,318,404,547,601,638,682,721,872,939,950,886,964,703,247,10628,985.804,752.112,7
"강동",46,0,0,0,0,307,392,709,1091,1207,1016,1124,1084,954,846,752,713,794,848,611,558,461,342,139,13994,1264.418,716.373,5
"강동구청",22,0,0,0,0,113,195,275,489,541,487,534,512,518,386,377,360,401,378,325,178,212,135,74,6512,1194.134,748.703,8
"강변",0,0,0,0,1,278,561,985,1736,2356,2925,3254,3175,2859,2510,2559,2562,2690,2620,2540,2069,1804,1340,558,39382,1096.235,670.037,2
"개화산",5,0,0,0,0,99,155,279,346,330,267,304,353,348,276,254,277,284,314,191,176,90,98,31,4477,201.505,530.358,5
"거여",4,0,0,0,0,120,173,324,532,474,455,441,443,431,329,265,268,275,257,163,138,117,100,28,5337,1314.81,896.19,5
"건대입구",257,0,0,0,13,934,977,1236,2085,2340,2133,2172,2613,2973,3003,3366,3503,3736,4312,3751,3884,4166,3945,1961,53360,1077.788,603.785,27
"경복궁",1,0,0,0,1,93,175,233,456,596,632,930,975,1369,1722,2121,2102,2209,1961,1055,846,837,612,210,19136,719.128,313.009,3
"경찰병원",0,0,0,0,0,50,81,168,291,317,312,351,322,347,307,244,241,223,218,135,128,120,102,25,3982,1241.478,840.421,3
"고덕",34,0,0,0,0,65,104,213,357,387,458,533,538,510,457,387,363,381,329,252,199,210,182,64,6023,1355.677,671.859,5
"고려대",43,0,0,0,0,123,145,245,438,409,395,456,603,539,518,435,506,528,526,334,294,381,422,174,7514,1025.302,331.115,6
"고속터미널",92,0,0,0,0,310,301,671,1184,1957,2544,3324,3894,4351,4880,5380,5806,6053,5838,5067,5652,4861,3336,1170,66671,850.837,837.545,37
"공덕",265,0,0,0,0,227,315,481,837,902,912,1067,1128,1215,1202,1236,1138,1377,1314,1018,945,961,771,369,17680,620.999,617.697,56
"공릉",86,0,0,0,0,190,307,454,755,704,700,744,696,598,614,503,521,528,514,414,322,331,334,155,9470,1193.903,282.891,7
"광나루",35,0,0,0,0,95,243,383,724,764,772,851,852,874,898,959,831,917,894,769,500,420,385,120,12286,1137.21,656.679,5
"광명사거리",68,0,0,0,0,676,796,1414,1890,1597,1503,1556,1691,1547,1369,1200,1234,1282,1322,916,692,652,448,194,22047,330.852,768.553,7
"광화문",186,0,0,0,0,56,117,141,266,382,665,1142,1510,2014,2963,3458,4135,4402,4144,2815,2309,2166,1604,461,34936,683.564,369.616,5
"광흥창",37,0,0,0,0,80,150,196,347,413,494,476,516,445,460,356,301,412,459,291,286,301,194,111,6325,539.321,601.189,6
"교대",1,0,0,0,0,174,408,463,806,1014,1071,1253,1537,1832,1839,1739,1822,2232,2392,1754,1885,2159,2702,857,27940,846.203,910.047,23
"구로디지털단지",0,0,0,0,11,1449,1291,1782,2850,2960,2554,2402,2571,2519,2307,2154,2194,2396,2575,1883,1573,1404,1254,573,38702,500.574,802.592,2
"구산",22,0,0,0,0,120,181,318,600,520,459,427,455,436,340,356,328,347,281,228,173,143,101,45,5880,385.971,343.656,6
"구의",1,0,0,0,3,354,552,746,1342,1473,1158,1110,1165,1223,1043,877,901,940,871,686,546,499,411,205,16106,1093.556,637.513,2
"구파발",1,0,0,0,1,185,350,633,1064,1113,1093,983,1211,994,935,1028,1128,1155,848,540,335,215,141,42,13995,331.775,313.009,3
"군자",173,0,0,0,0,398,490,761,1352,1415,1165,1230,1380,1293,1189,1197,1113,1346,1266,1196,982,973,815,373,20107,1137.211,608.45,57
"굽은다리",22,0,0,0,0,133,222,423,616,638,626,611,644,568,544,395,499,420,356,255,226,274,185,78,7735,1327.622,709.451,5
"금호",0,0,0,0,0,132,164,308,527,591,568,531,515,460,406,402,358,315,297,208,232,168,114,44,6340,892.776,572.028,3
"길동",25,0,0,0,0,125,158,273,438,435,408,445,453,446,402,333,333,372,342,233,225,219,138,57,5860,1300.476,716.373,5
"길음",0,0,0,0,4,304,598,995,1532,1674,1627,1630,1546,1477,1385,1189,1166,1394,1299,833,719,613,551,287,20823,945.448,299.641,4
"김포공항",22,0,0,0,0,23,34,66,116,181,212,376,456,474,546,703,848,908,938,889,684,798,443,127,8844,196.871,562.553,5
"까치산",51,0,0,0,0,680,702,1413,1990,2073,1792,1738,1882,1742,1441,1213,1111,1176,1092,788,560,511,457,191,22603,345.771,650.367,25
"낙성대",0,0,0,0,1,307,510,828,1400,1737,1584,1735,1889,1864,1640,1543,1678,1750,1673,1111,905,863,701,328,24047,705.295,905.413,2
"남구로",76,0,0,0,0,609,448,726,931,861,633,594,580,586,499,488,509,606,730,540,443,407,269,120,10655,444.704,768.553,7
"남부터미널",0,0,0,0,0,98,251,411,672,1013,1374,1702,1856,1674,1651,1591,1934,1960,1843,1380,1341,1314,1284,421,23770,861.91,944.582,3
"남성",52,0,0,0,0,166,248,407,718,800,658,704,644,604,504,453,462,485,411,324,311,311,235,122,8619,724.94,841.584,7
"남태령",1,0,0,0,0,10,14,25,74,65,61,81,80,84,62,64,76,106,156,67,16,23,6,5,1076,757.353,946.698,4
"내방",87,0,0,0,0,89,173,208,418,455,486,523,625,536,502,510,531,723,705,451,429,503,335,137,8426,803.566,841.584,7
"노원",121,0,0,0,8,535,781,1184,1975,2199,2072,2298,2446,2596,2539,2529,2619,2601,2628,1926,2334,1848,1789,699,37727,1063.814,192.852,47
"녹번",0,0,0,0,0,284,492,745,1336,1284,1070,919,922,787,706,637,577,610,530,343,258,208,180,65,11953,504.454,313.009,3
"녹사평",56,0,0,0,0,44,68,88,203,167,241,301,309,302,383,452,502,560,535,395,381,357,330,140,5814,738.161,622.157,6
"논현",369,0,0,0,0,198,228,228,346,442,450,414,535,635,709,689,688,873,1087,834,897,1009,967,430,12028,953.958,835.849,7
"답십리",38,0,0,0,0,260,312,542,881,922,741,814,843,772,707,723,720,915,838,577,433,337,274,109,11758,1110.581,518.04,5
"당고개",3,0,0,0,1,288,330,633,1018,966,759,810,883,795,706,728,774,727,656,452,330,240,159,47,11305,1063.813,127.57,4
"당산",0,0,0,0,5,286,372,555,927,1113,1132,1134,1171,1161,1015,1084,1023,1257,1102,892,730,766,629,281,16635,477.653,613.96,2
"대림",42,0,0,0,5,1665,1185,1726,2710,2827,2102,1935,1942,1968,1863,1784,1747,1943,1892,1435,1331,1076,826,445,32449,486.922,768.553,27
"대청",0,0,0,0,0,77,192,322,520,575,569,684,554,546,435,473,422,425,437,251,243,249,218,64,7256,1082.793,962.105,3
"대치",2,0,0,0,0,36,207,232,408,487,499,638,568,579,561,564,508,586,556,362,420,589,492,89,8383,1005.979,962.105,3
"대흥",62,0,0,0,0,88,145,187,306,364,367,344,346,382,326,342,329,477,440,328,289,337,271,161,5891,574.278,621.428,6
"도곡",0,0,0,0,1,51,86,150,269,354,341,359,347,387,408,427,457,502,401,231,197,230,192,28,5418,967.904,966.74,3
"도림천",0,0,0,0,0,13,18,21,31,45,48,52,36,31,33,42,48,47,39,19,13,12,6,7,561,431.228,702.422,2
"도봉산",21,0,0,0,0,210,247,488,696,598,601,591,575,666,804,1125,1263,1156,972,526,280,231,114,45,11209,956.056,192.853,17
"독립문",0,0,0,0,3,214,148,203,382,404,351,462,502,535,465,487,455,467,420,209,192,136,100,40,6175,661.654,313.009,3
"독바위",9,0,0,0,0,57,71,118,202,179,153,168,226,214,213,246,190,240,153,86,69,41,26,14,2675,412.847,271.974,6
"돌곶이",53,0,0,0,0,202,261,395,690,620,559,465,471,467,382,383,361,390,379,341,243,226,139,99,7126,1121.619,331.115,6
"동대문",18,0,0,0,31,991,676,665,979,1273,1585,1996,2644,3057,3789,4502,5549,5360,4117,2607,1949,1723,1342,708,45561,876.366,384.015,14
"동대문역사문화공원",10,0,0,0,22,676,516,524,549,815,753,1017,1339,1639,2203,2627,3252,3842,4341,2970,2390,2173,1975,1204,34837,871.891,447.234,245
"동대입구",0,0,0,0,0,37,90,115,199,222,269,351,460,670,597,683,884,758,1007,720,669,760,500,163,9154,800.298,549.974,3
"동묘앞",43,0,0,0,2,242,204,266,424,539,642,853,1116,1320,1589,1724,1872,1934,1640,808,591,456,427,148,16840,945.523,384.014,16
"동작",1,0,0,0,1,15,30,58,103,135,171,172,166,156,153,161,190,168,221,150,113,111,74,37,2386,757.353,786.528,4
"둔촌동",26,0,0,0,0,104,249,428,717,808,756,743,780,741,746,595,568,555,562,416,305,335,366,98,9898,1305.66,742.184,5
"디지털미디어시티",63,0,0,0,0,209,293,521,859,893,769,720,762,765,689,595,547,737,691,428,332,328,230,103,10534,410.349,461.301,6
"뚝섬",3,0,0,0,0,149,249,345,570,685,561,589,607,687,672,697,836,1159,1059,629,460,452,338,127,10874,1053.888,547.665,2
"뚝섬유원지",39,0,0,0,0,156,189,282,527,648,500,452,439,446,481,571,622,743,926,667,731,697,603,291,10010,1002.496,620.333,7
"마곡",3,0,0,0,0,11,24,27,45,40,45,45,46,49,47,35,106,359,75,15,5,12,5,2,996,211.598,622.481,5
"마들",25,0,0,0,0,220,332,580,843,873,843,841,747,708,539,454,396,423,346,268,208,189,134,54,9023,1029.086,188.219,7
"마장",20,0,0,0,0,74,108,165,279,336,311,338,326,305,306,285,277,229,293,223,181,156,130,53,4395,1052.575,509.412,5
"마천",10,0,0,0,0,161,184,328,479,421,408,382,374,407,326,313,290,307,280,185,120,99,55,21,5150,1314.81,928.81,5
"마포",66,0,0,0,0,82,189,223,395,456,433,481,506,505,574,691,590,678,649,520,552,552,387,134,8663,597.567,645.716,5
"마포구청",45,0,0,0,0,188,257,438,734,779,752,635,671,611,571,555,536,674,772,526,369,413,328,119,9973,455.598,506.923,6
"망원",57,0,0,0,0,180,198,312,580,660,611,588,555,589,486,481,462,503,536,385,378,325,268,123,8277,489.129,512.111,6
"매봉",1,0,0,0,0,55,120,168,250,330,335,338,399,388,495,533,407,495,477,401,394,398,329,107,6420,932.587,962.105,3
"먹골",38,0,0,0,0,179,229,397,666,642,610,563,598,581,543,424,451,484,539,358,319,212,166,86,8085,1193.903,362.101,7
"면목",46,0,0,0,0,324,446,720,1205,1057,880,762,826,818,697,579,658,633,604,566,384,340,277,119,11941,1193.903,468.831,7
"명동",0,0,0,0,1,45,76,139,267,556,607,763,1142,1913,2572,3295,3934,4634,4472,4024,3706,3695,3264,1065,40170,746.47,495.017,4
"명일",17,0,0,0,0,115,186,372,579,668,667,702,643,551,466,360,354,381,273,238,174,251,136,35,7168,1345.212,694.504,5
"목동",38,0,0,0,0,282,361,594,957,1024,972,976,1079,1067,955,815,741,708,844,542,513,527,506,133,13634,386.734,645.691,5
"몽촌토성",22,0,0,0,0,54,111,100,213,250,272,284,286,324,388,405,526,570,557,301,255,271,212,63,5464,1139.439,755.559,8
"무악재",0,0,0,0,0,69,106,169,274,312,308,357,263,256,237,197,178,145,140,76,93,53,48,26,3307,608.485,313.009,3
"문래",1,0,0,0,0,156,196,344,499,718,683,716,765,755,722,686,691,814,837,539,440,494,384,202,10642,463.701,672.417,2
"문정",17,0,0,0,0,44,99,142,242,266,296,268,343,332,256,251,248,260,322,225,131,152,231,41,4166,1206.363,878.029,8
"미아",0,0,0,0,1,389,504,809,1236,1253,996,973,909,990,786,721,900,828,710,628,476,420,265,127,13921,1012.017,299.428,4
"미아사거리",0,0,0,0,2,506,950,1388,2312,2366,2059,1932,1981,1978,1833,1689,1638,1664,1617,1391,1519,954,687,319,28785,979.998,299.641,4
"반포",35,0,0,0,0,39,68,113,181,212,252,248,253,266,242,314,345,411,428,345,295,333,376,142,4898,899.452,841.584,7
"발산",41,0,0,0,0,81,191,217,350,407,402,421,462,530,531,618,501,596,608,427,397,353,367,86,7586,240.573,642.882,5
"방배",0,0,0,0,1,117,268,326,537,721,705,714,795,762,778,738,797,878,826,593,572,607,566,258,11559,786.319,905.413,2
"방이",18,0,0,0,0,42,107,175,303,339,346,318,344,329,308,319,232,281,281,208,175,244,213,56,4638,1314.81,804.973,5
"방화",10,0,0,0,0,134,193,317,422,477,459,477,502,465,374,340,362,316,287,184,169,143,91,41,5763,201.505,488.426,5
"버티고개",11,0,0,0,0,33,43,62,103,149,165,160,143,151,133,115,96,143,133,75,56,47,36,22,1876,821.759,597.956,6
"보라매",34,0,0,0,0,182,174,254,419,452,340,443,378,383,382,376,331,348,486,294,327,270,240,103,6216,570.167,768.595,7
"보문",32,0,0,0,0,111,174,260,512,478,411,402,431,382,364,343,341,394,405,295,231,233,183,114,6096,973.489,338.568,6
"복정",31,0,0,0,0,66,85,123,218,245,240,246,272,258,226,322,357,467,539,275,205,158,116,51,4500,1227.969,957.916,8
"봉천",0,0,0,0,2,537,629,889,1486,1754,1411,1266,1291,1365,1173,1021,960,978,968,659,590,546,367,148,18040,633.37,898.432,2
"봉화산",27,0,0,0,0,104,194,347,572,536,526,540,497,488,437,369,380,402,326,230,180,159,130,76,6520,1297.671,331.115,6
"불광",10,0,0,0,0,292,387,718,1238,1242,1153,1317,1336,1470,1626,1732,1835,1929,1635,1157,867,683,637,191,21455,449.667,313.009,36
"사가정",62,0,0,0,0,299,431,690,1134,1160,1006,956,961,936,837,746,711,792,761,632,482,427,340,177,13540,1193.903,512.938,7
"사당",2,0,0,0,4,835,1156,1826,2792,3362,3521,4030,3970,4247,4451,3696,4093,4055,3538,3080,3105,3344,3058,1489,59654,757.353,910.047,24
"삼각지",47,0,0,0,0,94,122,186,320,458,367,510,644,753,1004,1108,908,968,863,524,403,424,359,176,10238,700.659,626.967,46
"삼성",0,0,0,0,5,232,321,407,533,647,853,999,1520,1774,2279,2562,3000,3667,3557,2322,2940,2328,2006,490,32442,993.153,868.817,2
"상계",0,0,0,0,2,412,660,1076,1679,1605,1472,1377,1363,1275,1052,838,878,841,805,578,440,466,357,120,17296,1063.813,159.064,4
"상도",57,0,0,0,0,144,207,376,560,630,575,613,643,563,519,482,451,539,488,371,302,360,333,187,8400,638.004,841.584,7
"상봉",77,0,0,0,0,345,412,657,1035,954,794,847,843,796,807,692,783,1027,1076,845,663,643,447,236,13979,1198.538,424.053,7
"상수",117,0,0,0,0,116,149,125,201,213,226,250,307,323,417,441,517,813,687,622,643,779,778,437,8161,527.319,571.154,6
"상왕십리",0,0,0,0,1,154,187,300,502,571,492,559,481,472,470,398,397,534,470,408,339,256,185,68,7244,979.997,481.135,2
"상월곡",15,0,0,0,0,131,185,299,463,394,400,361,370,306,283,258,248,246,227,203,126,112,89,49,4765,1089.06,331.115,6
"상일동",16,0,0,0,0,180,267,620,904,905,789,746,768,616,594,396,406,451,444,229,160,137,59,27,8714,1357.169,642.678,5
"새절",43,0,0,0,0,273,304,549,832,873,717,725,745,688,566,540,486,499,440,328,278,274,216,86,9462,413.264,405.553,6
"서대문",71,0,0,0,0,88,107,181,301,365,308,458,504,577,585,603,943,788,769,472,429,422,340,153,8464,632.998,398.965,5
"서울대입구",5,0,0,0,48,808,977,1360,2136,2619,2423,2576,3030,3003,2953,2815,2912,3262,2968,2073,1876,1745,1755,791,42135,666.998,904.413,2
"서울역",72,0,0,0,46,499,759,1165,1919,3013,3489,4505,4962,4402,4323,4554,4675,4467,4519,3397,2924,3037,2881,1291,60899,696.025,556.367,14
"서초",0,0,0,0,0,37,144,173,289,402,387,641,660,757,721,628,873,879,862,535,568,686,593,168,10003,816.251,905.413,2
"석계",67,0,0,0,0,220,303,567,938,945,876,901,831,761,647,546,520,518,474,381,306,254,251,135,10441,1147.517,330.408,16
"석촌",25,0,0,0,0,88,153,258,438,486,481,555,448,519,452,407,354,393,446,297,213,269,197,88,6567,1074.151,825.533,8
"선릉",3,0,0,0,1,231,453,460,657,840,952,1150,1485,1873,1933,1970,2256,2611,2513,1570,1607,1728,1592,543,26428,961.159,890.754,2
"성수",0,0,0,0,2,204,313,380,586,734,689,659,724,798,841,808,826,1226,1195,1020,711,673,584,239,13212,1070.853,569.441,2
"성신여대입구",0,0,0,0,1,168,411,659,1130,1259,1164,1363,1489,1598,1514,1519,1443,1688,1695,1217,1112,1175,1020,432,22057,918.757,301.516,4
