"가락시장",0,0,0,0,0,59,119,138,149,153,187,216,260,242,276,267,278,234,214,207,152,138,134,54,3477,1157.223,868.944,38
"가산디지털단지",1,0,0,0,0,80,130,192,215,248,272,288,330,395,476,508,472,717,765,737,771,844,214,84,7739,390.518,763.918,17
"강남",0,1,0,0,4,299,493,444,500,503,628,749,834,813,970,1246,1445,1215,1315,1245,1248,1606,1894,930,18382,889.279,908.681,2
"강남구청",1,0,0,0,0,68,113,134,161,136,131,174,167,164,163,169,162,166,181,127,150,132,145,67,2711,985.804,752.112,7
"강동",0,0,0,0,0,135,267,422,417,332,516,628,661,536,554,581,588,552,429,368,361,286,200,71,7904,1264.418,716.373,5
"강동구청",1,0,0,0,0,43,98,165,132,153,177,180,193,193,188,178,201,223,147,127,119,80,66,33,2697,1194.134,748.703,8
"강변",0,0,0,0,2,168,312,596,860,1038,1372,1473,1752,1980,2162,2461,2699,3094,2902,2744,2415,2018,1714,633,32395,1096.235,670.037,2
"개화산",2,0,0,0,0,63,132,149,103,129,221,223,218,201,187,245,263,183,211,155,122,88,76,17,2988,201.505,530.358,5
"거여",0,0,0,0,0,85,126,198,160,161,243,253,235,202,235,230,208,208,153,125,130,96,75,20,3143,1314.81,896.19,5
"건대입구",2,0,0,0,11,394,634,805,841,980,1093,1196,1117,1332,1384,1549,1561,1591,1530,1537,1450,1609,1499,883,22998,1077.788,603.785,27
"경복궁",1,0,0,0,1,59,123,172,264,228,333,552,929,1441,1711,1936,1943,2027,1243,687,267,272,208,65,14462,719.128,313.009,3
"경찰병원",0,0,0,0,1,28,89,119,107,115,127,148,136,128,158,150,161,120,99,93,85,73,57,18,2012,1241.478,840.421,3
"고덕",1,0,0,0,0,49,81,120,124,105,151,165,171,167,210,197,206,165,157,162,114,110,76,37,2568,1355.677,671.859,5
"고려대",0,0,0,0,0,60,120,194,168,177,175,226,228,256,241,223,288,264,210,196,145,168,141,63,3543,1025.302,331.115,6
"고속터미널",0,0,0,0,0,263,246,703,794,790,1198,1439,1760,2254,2750,3127,3501,4062,3867,3559,3986,3385,3052,1406,42142,850.837,837.545,37
"공덕",3,0,0,0,0,128,221,281,315,371,369,464,473,430,452,417,481,458,434,338,365,316,229,125,6670,620.999,617.697,56
"공릉",1,0,0,0,0,113,183,239,220,238,297,381,357,384,423,405,430,325,264,291,256,186,141,62,5196,1193.903,282.891,7
"광나루",0,0,0,0,0,54,153,241,212,188,250,300,321,343,362,394,434,414,343,313,202,266,192,73,5055,1137.21,656.679,5
"광명사거리",4,0,0,0,0,273,520,746,747,766,1200,1349,1209,1049,1122,1043,1037,962,822,801,740,488,394,209,15481,330.852,768.553,7
"광화문",2,0,0,0,0,36,82,158,159,162,156,324,517,671,975,1235,1375,1893,1574,1027,870,616,427,137,12396,683.564,369.616,5
"광흥창",1,0,0,0,0,39,108,131,127,134,166,188,173,185,142,172,139,201,151,93,109,97,55,39,2450,539.321,601.189,6
"교대",0,0,0,0,1,99,261,262,366,289,347,382,583,423,402,431,513,595,552,482,464,584,827,215,8078,846.203,910.047,23
"구로디지털단지",0,0,0,0,7,321,603,1044,1164,1249,1548,1583,1440,1182,1388,1360,1343,1353,1254,988,993,836,565,321,20542,500.574,802.592,2
"구산",0,0,0,0,0,55,132,180,156,152,238,269,287,262,314,281,272,263,220,159,154,124,97,31,3646,385.971,343.656,6
