"가락시장",38,0,0,0,1,110,232,327,567,631,732,781,829,749,776,768,644,738,716,555,434,491,433,156,10708,1157.223,868.944,38
"가산디지털단지",248,0,0,0,0,183,217,335,430,416,396,534,668,861,970,1384,1968,2731,2869,2095,1821,2132,868,256,21382,390.518,763.918,17
"강남",0,0,0,0,21,1207,1054,792,1205,1603,1909,2408,3200,3884,4445,4892,5473,6166,6375,5066,5173,6653,7640,4114,73280,889.279,908.681,2
"강남구청",189,0,0,0,0,95,180,147,263,339,346,406,504,627,808,763,775,905,942,946,814,850,708,430,11037,985.804,752.112,7
"강동",60,0,0,0,0,266,368,635,989,1061,1017,1082,1076,1096,1156,997,896,935,922,702,609,506,412,139,14924,1264.418,716.373,5
"강동구청",42,0,0,0,0,82,174,253,425,509,495,510,450,445,485,435,471,438,388,269,249,210,205,66,6601,1194.134,748.703,8
"강변",0,0,0,0,0,321,528,878,1901,2782,3556,4179,4091,4124,3851,3839,3676,3833,3334,3245,2707,2298,2016,786,51945,1096.235,670.037,2
"개화산",6,0,0,0,0,90,143,243,338,308,309,328,301,324,333,235,250,320,271,224,150,106,116,37,4432,201.505,530.358,5
"거여",14,0,0,0,0,101,182,247,454,421,473,460,423,348,395,313,299,262,234,210,155,122,103,40,5256,1314.81,896.19,5
"건대입구",301,0,0,0,14,994,1040,1137,1897,2260,2015,2273,2712,3116,3464,3743,3880,4259,4462,3911,4142,4437,4632,2984,57673,1077.788,603.785,27
"경복궁",1,0,0,0,1,97,160,208,399,624,604,819,857,1167,1387,1587,1789,1721,1420,799,647,580,457,174,15498,719.128,313.009,3
"경찰병원",0,0,0,0,0,47,81,172,265,308,298,305,278,298,266,257,254,216,265,188,147,130,103,28,3906,1241.478,840.421,3
"고덕",40,0,0,0,0,78,91,172,267,339,389,448,444,425,382,446,394,367,333,253,239,268,172,105,5652,1355.677,671.859,5
"고려대",34,0,0,0,0,121,166,208,411,464,454,476,566,501,486,481,474,540,459,335,225,230,261,109,7001,1025.302,331.115,6
"고속터미널",214,0,0,0,0,451,386,701,1382,2447,3631,4710,5398,7012,6975,7160,8378,8513,8209,7173,7288,6057,4423,1570,92078,850.837,837.545,37
"공덕",299,0,0,0,0,224,301,337,664,817,894,920,914,1054,1150,1059,1037,1324,1265,1090,868,953,800,505,16475,620.999,617.697,56
"공릉",64,0,0,0,0,164,248,388,710,652,664,694,678,701,639,601,563,599,515,502,351,365,298,158,9554,1193.903,282.891,7
"광나루",28,0,0,0,0,101,218,329,611,704,668,816,736,868,814,774,694,835,701,550,828,444,342,161,11222,1137.21,656.679,5
"광명사거리",74,0,0,0,0,589,797,1190,1834,1666,1535,1475,1545,1585,1417,1313,1303,1489,1380,1153,827,700,581,252,22705,330.852,768.553,7
"광화문",208,0,0,0,0,41,118,145,227,379,1082,891,1052,1590,1975,2788,3098,3294,3031,1937,1662,1604,1071,343,26536,683.564,369.616,5
"광흥창",26,0,0,0,0,96,122,164,321,430,328,363,337,365,324,291,351,338,315,238,172,197,180,123,5081,539.321,601.189,6
"교대",0,0,0,0,4,181,442,422,676,913,1074,1398,1602,1634,1842,1839,1908,2328,2579,1875,1701,1929,2268,791,27406,846.203,910.047,23
"구로디지털단지",3,0,0,0,2,1195,1272,1613,2751,2909,2510,2566,2544,2506,2326,2174,2143,2680,2486,1923,1658,1471,1305,647,38684,500.574,802.592,2
"구산",16,0,0,0,0,98,166,244,458,412,377,450,410,462,358,304,288,282,256,235,168,124,110,43,5261,385.971,343.656,6
"구의",0,0,0,0,1,314,533,645,1262,1416,1067,1118,1117,1162,1067,1006,909,979,915,711,522,529,437,225,15935,1093.556,637.513,2
"구파발",0,0,0,0,2,177,337,531,905,972,928,993,888,794,854,829,756,894,644,450,260,200,122,59,11595,331.775,313.009,3
"군자",189,0,0,0,0,318,524,774,1228,1325,1101,1150,1143,1293,1247,1117,1186,1346,1219,1097,964,824,833,376,19254,1137.211,608.45,57
"굽은다리",26,0,0,0,0,141,223,333,578,578,593,605,613,593,570,402,435,457,441,274,248,238,252,69,7669,1327.622,709.451,5
"금호",0,0,0,0,0,111,191,256,431,644,493,466,454,539,410,352,392,322,297,240,214,196,149,64,6221,892.776,572.028,3
"길동",24,0,0,0,0,108,164,257,397,404,384,360,446,426,406,341,337,366,361,291,225,217,169,53,5736,1300.476,716.373,5
"길음",0,0,0,0,3,288,542,751,1396,1553,1437,1634,1591,1507,1329,1388,1383,1479,1505,879,690,636,485,207,20683,945.448,299.641,4
"김포공항",69,0,0,0,0,15,43,61,149,223,274,467,568,569,784,872,826,888,1097,879,785,775,699,301,10344,196.871,562.553,5
